id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,direction
17222,Travel,Alone,Sunny,8:00,1,1,0,0,1,0,0
13094,Travel,Al~one,Sunny,22:00,1,0,0,0,1,2,0
18944,Visit,Alone,Su&~?nny,18:00,1,0,0,1,0,4,1
9192,Visit,A!l%one,S~&unny,5PM,1,0,0,1,0,6,1
5330,Travel,Friend(s),&S~%~unny,20:00,1,1,0,0,1,0,0
13099,Travel,Fr~iend(!s),S%%%unny,21:00,1,1,0,0,1,0,0
6323,Travel,Alone,S%~unny,9:00,1,1,0,0,1,0,0
3303,Travel,!A~~lone,Sunny,9PM  ,1,0,0,0,1,0,0
18843,Visit,Alone,&&%S~unny,3  PM,1,0,0,0,1,11,0
10778,Visit,A%lone,Sunny,3 PM ,1,0,0,1,0,11,1
1096,Work, A~l&one,!S%~~unny,7:00,1,0,0,0,1,0,0
6234,Travel,Friend(s),Sunny,10 PM  ,1,1,0,0,1,0,0
17269,Travel, !?A&lone,R~%~ainy,9:00,1,1,0,0,1,0,0
11450,Travel,%Alone,S%n&owy,14:00,1,0,0,0,1,25,0
17865,Travel,Al~one,%S!~unny,21:00,1,0,0,0,1,0,0
8958,Travel,F~%a%mily,?Sunny,10:00,1,0,0,0,1,0,0
5943,Travel,%F%amily,!S%~unny,1PM  ,1,0,0,0,1,19,0
19748,Travel,?&F?a?mily,~%%&Sunny,8 PM  ,1,1,0,0,1,0,0
6588,Visit,%A!%?lone,Sunny,3  PM,1,0,0,0,1,0,0
13839,Visit,A lone,S?nowy,22:00,1,1,1,0,1,0,0
8393,Visit,~Alo?ne,!?%?Sunny,10 PM  ,1,1,0,0,1,25,0
5591,Work,A%%l%one,Su!~%nny,7:00,1,1,0,1,0,0,1
5714,Work,%Alo?ne,%Rainy,6:00,1,1,0,1,0,0,1
1988,Work,Alone,?!R?ainy,7:00,1,1,1,0,1,24,0
8489,Work,Al %!one,S?~n&owy,7 AM  ,1,1,0,1,0,0,1
4250,Travel,Fri%e!n%d(s),?&?S?unny,8PM,1,1,0,0,1,0,0
18333,Travel,Fa%&m ily,S&un!ny,1PM  ,1,0,0,0,1,0,0
18842,Travel,!&!A&lone,?S~%unny,19:00,1,0,0,0,1,0,0
17695,Visit,? !Alone,Sunny,18:00,1,0,0,0,1,0,0
3809,Visit,A!&l~one,Sunny,16:00,1,0,0,1,0,0,1
11399,Visit,Al&o&ne,&%S&~unny,10  PM ,1,1,0,0,1,6,0
12126,Work,Alone,Sunny,7 AM  ,1,1,0,0,1,8,0
1002,Work,Alone,?S!!nowy,7:00,1,1,0,1,0,0,1
4920,Travel,~ Al one,Sunny,10:00,1,1,0,0,1,0,0
19891,Travel,~Friend%(s),&~S&~unny,10 PM,1,1,0,0,1,7,0
18578,Travel,~Friend(s),S&un!ny,20:00,1,1,0,0,1,0,0
4772,Travel,A~&l!one,Rai%ny,10:00,1,1,0,0,1,0,0
4076,Travel,Alone,Sn!o!wy,12  AM  ,1,0,0,0,1,6,0
3760,Travel,Fam!~ily,?Sun?ny,11:00,1,0,0,0,1,0,0
19442,Travel,&Fam ily,Sunny,12AM ,1,0,0,0,1,6,0
5211,Travel,Alone,!Su??nny,7PM,1,0,0,0,1,0,0
5254,Visit,A l~one,S?unny,5 PM ,1,0,0,0,1,9,0
15676,Visit,~?Al one,Sunny,3  PM ,1,0,0,1,0,0,1
2657,Visit,A?lone,??R~ainy,18:00,1,1,1,0,1,0,0
1888,Visit,~A lone,S??nowy,22:00,1,1,1,0,1,5,0
15770,Visit,%Fami~ly,!~Sunny,21:00,1,1,1,0,1,0,0
7699,Visit,Famil~y,Su&nny,21:00,1,0,0,1,0,6,1
9058,Visit,?A!lone,?~~!Sunny,21:00,1,1,0,0,1,0,0
17131,Visit,Family,~%R%~ainy,16:00,1,0,0,1,0,5,1
3111,Work,&%Alone,Su!nny,7:00,1,1,0,1,0,0,1
13530,Work,A!lone,!!S!%unny,6:00,1,1,0,0,1,7,0
3858,Work,Alo ne,!!~?Rainy,7:00,1,1,0,1,0,0,1
6842,Work,Alone,S&u~nny,7:00,1,0,0,1,0,0,1
5832,Work,A&! &lone,Rainy,6  AM,1,1,1,0,1,0,0
2020,Work,!~Alone,~?Sn?owy,6 AM  ,1,1,0,1,0,0,1
3937,Travel,~?A~~lone,Su&nny,9 AM  ,1,1,0,0,1,0,0
8175,Travel,F!ri~e%nd(s),!Su%?nny,7 PM  ,1,1,0,0,1,0,0
14468,Travel,!Fr~ien !d(s),S%?unny,7PM,1,1,0,0,1,0,0
6932,Travel,A?!l~one,!!&R~ainy,9:00,1,1,0,0,1,0,0
15912,Travel,%~~A lone,Sun&~ny,10  PM,1,0,0,0,1,0,0
19953,Travel,Fam%!ily,S&unny,19:00,1,1,0,0,1,0,0
17696,Visit,Family,S&~u%nny,6PM  ,1,1,0,1,0,0,1
19202,Visit,Family,S!!unny,15:00,1,1,0,0,1,12,0
6602,Visit,??&?Alone,Sunny,4PM  ,1,0,0,0,1,0,0
17013,Visit,A%l!one,Su?~nny,4PM ,1,0,0,1,0,11,1
2011,Visit,!!& Alone,%S??!unny,9PM ,1,1,0,0,1,0,0
18625,Work,A l?one,Su&n?ny,7 AM,1,0,0,1,0,8,1
5523,Work,Al%one,%S%~nowy,7AM,1,1,0,1,0,0,1
7591,Travel,?!&Fri!end(s),Sun!&ny,19:00,1,1,0,0,1,9,0
15734,Travel,A!l! one,S%%unny,10:00,1,1,0,0,1,7,0
7905,Travel,%Alone,Sn?&?owy,12:00,1,0,0,0,1,0,0
18662,Visit,%Al?&one,S~%unny,18:00,1,0,0,1,0,8,1
4347,Visit,%Alo&ne,Su!%&nny,17:00,1,0,0,0,1,0,0
7167,Work,Alone,~%~S?unny,7  AM ,1,1,0,1,0,0,1
11116,Work,&!?&Alone,&Ra!iny,6 AM ,1,1,1,0,1,0,0
11911,Work,&Al~&one,Snowy,6  AM ,1,1,0,1,0,0,1
4460,Travel,F%%rie ~nd(s),S&unny,9 PM,1,1,0,0,1,0,0
19482,Travel,F&?riend~(s),S~?%?unny,10  PM,1,1,0,0,1,0,0
10528,Travel,Alone,Rainy,10:00,1,1,0,0,1,19,0
16078,Travel,Fa?%  mily,Su?%%nny,11:00,1,0,0,0,1,0,0
6830,Travel,A!~%&lone,Su~&%nny,9 PM ,1,0,0,0,1,0,0
2376,Visit,A%%? lone,!!S!%unny,3 PM ,1,0,0,1,0,0,1
15562,Visit,Fa&mily,!S%?unny,20:00,1,0,0,1,0,0,1
19112,Visit,Alone,Sun?!ny,8PM  ,1,1,0,0,1,0,0
4455,Work,!A&!?lone,Su!%!nny,7 AM ,1,1,0,0,1,0,0
13373,Work,Alone,Su??%nny,6AM ,1,0,0,1,0,0,1
3511,Work,A& l!one,S!%nowy,7AM ,1,1,0,1,0,0,1
13948,Travel,A! ??lone,S!!u%nny,10 AM,1,1,0,0,1,16,0
11849,Travel,  Fri!end(s),Sunn%y,19:00,1,1,0,0,1,0,0
6024,Travel,Fr!i~en~ d(s),Sunny,10PM ,1,1,0,0,1,0,0
1109,Travel,A%l one,%R&%ainy,8:00,1,1,0,0,1,0,0
5902,Travel,~!F?a%mily,&S!unny,12:00,1,0,0,0,1,15,0
2378,Travel,%Alone,Sunn%y,8PM,1,0,0,0,1,17,0
15584,Visit, ~%A lone,~Sunny,16:00,1,0,0,0,1,0,0
18102,Visit,A%lo ne,S&un&ny,4 PM ,1,0,0,1,0,0,1
18225,Visit,Family,Sunny,20:00,1,0,0,1,0,0,1
7605,Visit,Fami%~ly,~R%%~ainy,16:00,1,0,0,1,0,12,1
4493,Work,!A &lone,Sunny,6AM ,1,0,0,1,0,14,1
15355,Travel, &F a~mily,!S~&&unny,8:00,1,0,0,0,1,0,0
9000,Travel,?F&amily,!Su!nny,1  PM,1,0,0,0,1,33,0
13564,Travel,%Fr?iend(s),?~S!%unny,2PM  ,1,1,0,0,1,0,0
11125,Travel,Fr~ien&% d(s),S!!u?nny,9:00,1,1,0,0,1,0,0
16653,Travel,Fr~iend(s),!S?&~unny,10  PM ,1,1,0,0,1,0,0
17198,Travel,F%riend(s),~%Rainy,10PM  ,1,1,0,0,1,0,0
13669,Travel,!! ?Alone,Sunny,9 AM  ,1,1,0,0,1,7,0
16931,Travel,Alone,Su%nny,7 PM,1,0,0,0,1,0,0
13736,Visit,A %lone,Su~nny,3 PM,1,0,0,1,0,0,1
12950,Visit,Alone,??Su%nny,3PM  ,1,0,0,0,1,0,0
9323,Visit,A!l??one,Sunn~y,5 PM  ,1,0,0,1,0,0,1
19337,Visit,?  A?lone,Su%%%nny,10  PM,1,1,0,0,1,11,0
18358,Work,A~lone,Rainy,7 AM ,1,1,0,1,0,8,1
5382,Work,~A!&!lone,Sunny,6AM,1,0,0,1,0,0,1
1865,Work,?Al%!one,~S&~!unny,6  AM ,1,0,0,0,1,0,0
19064,Work,Alone,Sn!!%owy,7:00,1,1,0,1,0,9,1
12885,Travel,Alon e,S?u?nny,9 AM ,1,1,0,0,1,0,0
17112,Travel,F?riend(s),Sunny,10PM ,1,1,0,0,1,0,0
16171,Travel,~A!lone,&R&~!ainy,9:00,1,1,0,0,1,0,0
15148,Travel,&!Family,S~unny,9  AM  ,1,0,0,0,1,0,0
9348,Travel,Fami~ly,S~un%ny,19:00,1,1,0,0,1,22,0
6782,Visit,%?~Fa!mily,S&%unny,16:00,1,1,0,1,0,0,1
13475,Visit,Al&~one,&~~Sunny,4 PM  ,1,0,0,0,1,17,0
4475,Visit,Alone,Sun&~ny,15:00,1,0,0,1,0,17,1
19339,Visit,?A&%&lone,Sunny,10  PM  ,1,1,0,0,1,16,0
8073,Work, ~A&lone,&?!Sunny,7:00,1,1,0,1,0,18,1
7651,Work,Al?o ne,%S!n&owy,6AM ,1,1,0,1,0,17,1
1782,Travel,Alone,S!?~%unny,9:00,1,1,0,0,1,10,0
4432,Travel,F!rie !n d(s),Sunn!y,22:00,1,1,0,0,1,0,0
3150,Travel,Friend(s),S&!!?unny,9PM ,1,1,0,0,1,0,0
8229,Travel,&Al?&one,Rai?ny,8AM  ,1,1,0,0,1,6,0
15427,Travel,??Al&one,Sunn%y,8PM  ,1,0,0,0,1,0,0
8728,Travel,Family,S~&%unny,10:00,1,0,0,0,1,8,0
3125,Travel,Fa~mily,!%?S&unny,12:00,1,0,0,0,1,0,0
3872,Travel,Famil y,Sunny,22:00,1,1,0,0,1,0,0
19151,Visit, &F~a%mily,%%Sunny,5 PM,1,1,0,1,0,5,1
12713,Visit,Alone,~&%S?unny,6  PM ,1,0,0,0,1,0,0
13603,Visit,!A!&~lone,Sunny,5PM ,1,0,0,1,0,0,1
18962,Work,A&~l~one,Sunn!y,7 AM ,1,0,0,1,0,0,1
12529,Work,%A~?lone,Snow%y,6:00,1,1,0,1,0,0,1
5447,Travel,A?lo!ne,?%Sunny,9:00,1,1,0,0,1,8,0
10172,Travel,%Friend(s),Sunny,13:00,1,1,0,0,1,7,0
4242,Travel,Fr~iend (s),S!&?~unny,19:00,1,1,0,0,1,0,0
6180,Travel,!Friend(s),Su?n~ny,9:00,1,1,0,0,1,0,0
8877,Travel,Friend(s ),Sun!ny,19:00,1,1,0,0,1,0,0
18995,Travel,Fr?~ie? nd(s),Rainy,7  PM  ,1,1,0,0,1,9,0
18497,Travel,Alo &ne,~&~S%unny,9AM  ,1,1,0,0,1,7,0
13954,Travel,~%&!Alone,?~R~?ainy,8 AM  ,1,1,0,0,1,0,0
3157,Visit,A?l%one,Su~&nny,5  PM ,1,0,0,1,0,0,1
19780,Visit,Alo!ne,Sunn~y,5 PM ,1,0,0,0,1,0,0
12233,Visit,A&l one,Sunny,16:00,1,0,0,1,0,0,1
12272,Visit,A&%~!lone,Rainy,15:00,1,1,1,0,1,0,0
19021,Visit,A%lone,&%S!~nowy,19:00,1,1,1,0,1,0,0
12378,Visit,A lone,~&S%~unny,22:00,1,1,0,0,1,7,0
1065,Work,A%lo!ne,!!!&Sunny,6:00,1,1,0,1,0,7,1
4694,Work,Al?o%ne,Rainy,7  AM,1,1,0,1,0,12,1
3043,Work,Alone,Sunn~y,6:00,1,0,0,1,0,0,1
19247,Work,~Al! one,Su%!?nny,6  AM,1,0,0,0,1,0,0
17354,Work,~~~A%lone,!!%R%ainy,6  AM ,1,1,1,0,1,6,0
18134,Work,~A!!lone,S~no!wy,6AM ,1,1,0,1,0,0,1
2498,Travel,A?l?one,S~!unny,8 AM ,1,1,0,0,1,36,0
10205,Travel,Fr!ie%n ~d(s),S%~&%unny,7 PM  ,1,1,0,0,1,1,0
5022,Travel,&&Alone,Rainy,8AM  ,1,1,0,0,1,31,0
16377,Travel,% %&Family,Sunny,8:00,1,0,0,0,1,29,0
16992,Travel,Fa~!m&ily,?S&unny,12 AM  ,1,0,0,0,1,0,0
2031,Travel,Fam?i%ly,!S~unny,22:00,1,1,0,0,1,22,0
13113,Visit,F&a~!mily,%&S?~unny,3PM,1,1,0,1,0,0,1
14115,Visit,Fam&i%ly,~Su%nny,18:00,1,1,0,0,1,0,0
12982,Visit,Alone,Sunny,17:00,1,0,0,0,1,0,0
19640,Travel,Alon%e,S%un%ny,8AM,1,1,0,0,1,4,0
1177,Travel,Fri~ %end(s),%Sunny,21:00,1,1,0,0,1,0,0
8145,Travel,Fr&i?end(s),Sunn&y,8  PM  ,1,1,0,0,1,2,0
4091,Travel,Fam~ily,!&%Sunny,12:00,1,0,0,0,1,0,0
12381,Visit,~Al one,Su!%~nny,16:00,1,0,0,0,1,0,0
6972,Visit,Al!&one,?!%S&unny,16:00,1,0,0,1,0,0,1
14731,Visit,Fa?mi~ly,~?R!?ainy,3PM,1,0,0,1,0,0,1
3721,Work,%A%l&one,%S%u?nny,6:00,1,0,0,1,0,0,1
13747,Travel,A~lone,S&unny,8:00,1,1,0,0,1,48,0
5624,Travel,Frien d(s),~~Su%nny,11:00,1,1,0,0,1,0,0
19648,Travel,Fri%en!d(s),&&~!Sunny,9  PM ,1,1,0,0,1,0,0
12653,Travel,?Fri&en~d(s),??%Sunny,9:00,1,1,0,0,1,40,0
7927,Travel,F&rie!nd(s),Sun?ny,10 PM ,1,1,0,0,1,0,0
8494,Travel,F rie!nd(s),R!%&!ainy,7  PM  ,1,1,0,0,1,1,0
2250,Travel,Al~one,Sunny,10  AM  ,1,1,0,0,1,0,0
13811,Travel, ?!&Alone,Rainy,8:00,1,1,0,0,1,0,0
14347,Travel,Alone,S?no?wy,13:00,1,0,0,0,1,49,0
3164,Travel,Al?%one,S?!!unny,8PM  ,1,0,0,0,1,0,0
19774,Visit,&!Alone,&Su~!nny,17:00,1,0,0,1,0,0,1
12636,Visit,?Alone,Su&nny,6 PM,1,0,0,0,1,0,0
5508,Visit,A?! %lone,Sunny,5 PM ,1,0,0,1,0,42,1
9278,Visit,?%~A lone,Ra%iny,16:00,1,1,1,0,1,0,0
13195,Visit,Alone,Sn%owy,10  PM,1,1,1,0,1,0,0
13609,Visit,  &A&lone,%%S&%unny,22:00,1,1,0,0,1,0,0
11376,Work,A&?!~lone,!~??Sunny,7AM ,1,1,0,1,0,39,1
5797,Work,~Alone,!Rainy,6 AM  ,1,1,0,1,0,43,1
16685,Work,Alone,%S!unny,7 AM ,1,0,0,1,0,0,1
3533,Work,A?l~one,Sunny,7 AM ,1,0,0,0,1,0,0
15198,Work,Alo!ne,%R&~~ainy,6  AM,1,1,1,0,1,0,0
18302,Work,Alone,%S%nowy,7 AM  ,1,1,0,1,0,0,1
6955,Travel,~~!&Alone,Sunny,22:00,1,0,0,0,1,22,0
14707,Travel,F%a~& mily,?%S&unny,8AM,1,0,0,0,1,0,0
12911,Travel,Fa&m ily,&Su!nny,14:00,1,0,0,0,1,37,0
16091,Visit,Fami&ly,?S&~unny,4  PM  ,1,1,0,1,0,0,1
17212,Visit,A?l !one,~Sun!ny,4  PM  ,1,0,0,0,1,26,0
17706,Visit, ~A?&lone,S?unny,15:00,1,0,0,1,0,23,1
8709,Visit,?Alone,~?&Sunny,10 PM ,1,1,0,0,1,35,0
2045,Work,&~A!!lone,Snowy,6:00,1,1,0,1,0,0,1
1419,Travel,Friend(s),~Sunny,8PM  ,1,1,0,0,1,0,0
1734,Travel,F!%riend(s),Su!nny,9  PM  ,1,1,0,0,1,0,0
10271,Travel, ?~ Alone,R?&%ainy,8  AM,1,1,0,0,1,0,0
15706,Travel,Alone,?Sunny,8  PM  ,1,0,0,0,1,0,0
4929,Visit,?Alone,S%unny,15:00,1,0,0,0,1,7,0
10046,Work,& %Alone,Su!~nny,7 AM,1,1,0,0,1,0,0
5930,Travel,Fr!ien%d!(s),Sunny,11:00,1,1,0,0,1,0,0
12122,Travel,F?r ~ie&nd(s),S?%!&unny,7PM  ,1,1,0,0,1,8,0
7530,Travel,&Fr!iend(s),Sunny,19:00,1,1,0,0,1,0,0
4072,Travel,&% A%lone,S??&unny,8AM  ,1,1,0,0,1,8,0
17509,Travel,Alo ne,Ra~i?ny,8:00,1,1,0,0,1,0,0
18583,Travel,A&lone,%Sunny,22:00,1,0,0,0,1,0,0
12698,Visit,Alo&%ne,Su~nny,4  PM,1,0,0,1,0,0,1
10692,Visit,A!%l!one,%S%%%unny,3  PM,1,0,0,0,1,7,0
2181,Visit,~ A~!lone,Sun~ny,16:00,1,0,0,1,0,0,1
10805,Travel,Fr!ie nd(s),Sunny,9PM,1,1,0,0,1,13,0
15233,Travel,Fr&iend(s),S~unny,20:00,1,1,0,0,1,0,0
10232,Travel,Al!&one,?!S%?unny,21:00,1,0,0,0,1,0,0
15047,Travel,Fa!%m!ily,Sunn&y,10:00,1,0,0,0,1,0,0
2070,Travel,Fami&ly,?S&unny,1 PM ,1,0,0,0,1,14,0
10237,Visit,Al!o&ne,??Su?nny,18:00,1,0,0,1,0,0,1
18136,Work,~??A%lone,!&?Snowy,6:00,1,1,0,1,0,17,1
11174,Travel,Frie!&nd(s),S&unny,20:00,1,1,0,0,1,10,0
3850,Travel,~?~Alone,!?S?unny,7 PM ,1,0,0,0,1,0,0
4618,Visit,%&!A?lone,???&Sunny,5  PM  ,1,0,0,0,1,7,0
1711,Visit,!!~%Alone,Sunny,18:00,1,0,0,1,0,0,1
13239,Visit,Alone,%%??Sunny,22:00,1,1,0,0,1,6,0
6982,Work,A lo!ne,Rain%y,7:00,1,1,0,1,0,0,1
12020,Work,Alon!e,!%Sn%owy,7AM  ,1,1,0,1,0,11,1
4539,Travel,Alone,Sun&ny,8:00,1,1,0,0,1,0,0
14075,Travel,Friend(s),Sunn%y,14:00,1,1,0,0,1,0,0
13737,Travel,Friend?!(s),S&u&!nny,21:00,1,1,0,0,1,0,0
17121,Travel,Fri%e%?nd(s),Su&n%ny,8  AM  ,1,1,0,0,1,22,0
1941,Travel,Friend(s),Sunny,20:00,1,1,0,0,1,0,0
13387,Travel,F%rie!n!d(s),%R&ainy,20:00,1,1,0,0,1,0,0
15281,Travel,Al~&one,%S!%unny,8:00,1,1,0,0,1,0,0
11986,Travel,~Al&~one,R&ainy,10:00,1,1,0,0,1,0,0
6104,Travel,A! ? lone,&!S~%nowy,12:00,1,0,0,0,1,0,0
2370,Travel,Alone,&Sunny,9 PM  ,1,0,0,0,1,0,0
11460,Visit,Alon%e,S%~&unny,6PM,1,0,0,0,1,25,0
11866,Visit,A?l !one,S!unny,4 PM  ,1,0,0,1,0,0,1
10161,Visit,Alone,R%ai&ny,5PM  ,1,1,1,0,1,0,0
12185,Work,??&Alone,Sunny,6:00,1,1,0,1,0,0,1
13255,Work,Al&%!one,~~R&?ainy,6  AM  ,1,1,0,1,0,0,1
5425,Work,%A%~~lone,S&%u~nny,6 AM  ,1,0,0,1,0,23,1
4356,Work,Alone,~%~S%unny,6  AM,1,0,0,0,1,0,0
7659,Work,A? !!lone,%!%&Snowy,7 AM  ,1,1,0,1,0,0,1
9362,Travel,Alo&?ne,S?u?nny,10AM,1,1,0,0,1,0,0
15952,Travel, F?riend(s),Sunny,19:00,1,1,0,0,1,0,0
1859,Travel,Al&?~one,R~&%%ainy,8:00,1,1,0,0,1,0,0
19471,Travel,Famil y,&Sun!ny,8 AM,1,0,0,0,1,35,0
17091,Visit,Family,?S?&&unny,3  PM,1,1,0,0,1,0,0
5002,Visit,Alone,Sunny,5 PM,1,0,0,1,0,27,1
11941,Work,Al&one,!&S~~unny,7 AM ,1,0,0,1,0,0,1
19072,Work,Alone,&S!~nowy,6  AM,1,1,0,1,0,0,1
12371,Travel,Friend(s),Sunny,13:00,1,1,0,0,1,0,0
8838,Travel,?Friend% (s),!%S?%unny,8  PM ,1,1,0,0,1,1,0
12740,Travel,?Frie?&n~d(s),Sun%&ny,21:00,1,1,0,0,1,0,0
4647,Travel,? Al~one,Sunn&y,9:00,1,1,0,0,1,32,0
14205,Travel,Alo %ne,Rain~y,8:00,1,1,0,0,1,0,0
13446,Travel,~&A  lone,S&%&unny,10 PM ,1,0,0,0,1,43,0
13349,Visit,Al !one,!?Sunny,17:00,1,0,0,0,1,0,0
11015,Visit,A%l %one,?Sun?ny,16:00,1,0,0,1,0,33,1
6630,Visit,Al~%~one,Sun&ny,22:00,1,1,0,0,1,34,0
6001,Work,Alone,Sun!ny,7 AM,1,0,0,1,0,0,1
11372,Work,&A ~?lone,Sno&~wy,6 AM ,1,1,0,1,0,30,1
18733,Travel,Friend(?s),S~~%?unny,19:00,1,1,0,0,1,10,0
19301,Travel,~Fr!iend(s),!%&S&unny,9  AM ,1,1,0,0,1,13,0
10198,Travel,Frie&nd&(s),S~unny,22:00,1,1,0,0,1,0,0
5565,Travel,A~%?%lone,Su~nny,8  AM ,1,1,0,0,1,14,0
11598,Travel,A !?lone,S!?%unny,19:00,1,0,0,0,1,0,0
18298,Visit,A~l?one,Sunny,3  PM  ,1,0,0,0,1,0,0
10258,Visit,!&!Alone,Sunny,18:00,1,0,0,1,0,0,1
14832,Visit,Alone,?Snowy,19:00,1,1,1,0,1,0,0
2528,Work,Alon~e,!?&R&ainy,6:00,1,1,0,1,0,0,1
13823,Work,&Al!!one,?S!%?unny,7:00,1,0,0,0,1,0,0
9193,Work,Alone,Snow&y,6:00,1,1,0,1,0,21,1
11742,Travel,A&&l?one,&&S?unny,9:00,1,1,0,0,1,0,0
9400,Travel,&F%r~iend(s),?%~Sunny,7  PM ,1,1,0,0,1,0,0
7625,Travel,!F&rien!~d(s),S!un~ny,7 PM  ,1,1,0,0,1,0,0
4393,Travel,%~%!Family,Sun&ny,12:00,1,0,0,0,1,0,0
18758,Travel,!!F~a mily,Sunny,12:00,1,0,0,0,1,0,0
17767,Travel, ~%?Alone,~S&unny,19:00,1,0,0,0,1,0,0
13278,Visit,A!~!~lone,~S~u%nny,5  PM,1,0,0,0,1,0,0
4625,Visit,A%lone,Sunn?y,17:00,1,0,0,1,0,0,1
10890,Work,?&  Alone,Su&nny,6AM  ,1,1,0,0,1,20,0
4287,Work,? A?&lone,&Rainy,6:00,1,1,0,1,0,0,1
14830,Work,Alone,Sn&%&owy,6:00,1,1,0,1,0,0,1
9312,Travel,&Frie nd(s),Sunn?y,21:00,1,1,0,0,1,0,0
12771,Visit,&Fa&mily,Sunn~y,16:00,1,1,0,1,0,0,1
2251,Visit,Family,Sunny,20:00,1,1,0,0,1,0,0
17754,Travel,F%rie~~ nd(s),Su~nny,20:00,1,1,0,0,1,30,0
3258,Travel,Alone,Rainy,10:00,1,1,0,0,1,27,0
9966,Travel,Alone,Sn!%owy,1 PM ,1,0,0,0,1,25,0
13590,Travel,Alone,%S!~~unny,20:00,1,0,0,0,1,0,0
6171,Travel,Fa%mily,%%Sunny,20:00,1,1,0,0,1,28,0
11922,Visit,A? ?!lone,%!S!unny,4PM  ,1,0,0,0,1,0,0
2459,Visit,Alone,S%un&ny,3PM  ,1,0,0,1,0,0,1
11129,Visit,?Alone,%Rai~ny,16:00,1,1,1,0,1,23,0
10648,Work,Al%?%one,?Su?&nny,7  AM ,1,1,0,1,0,0,1
7000,Work,Alone,S?&?~unny,7AM  ,1,0,0,1,0,0,1
11110,Work,Alone,Rain!y,7:00,1,1,1,0,1,26,0
1282,Work,~~A?!lone,~!!S&nowy,7  AM  ,1,1,0,1,0,0,1
17353,Travel,Alo??ne,Sun%ny,9  AM,1,1,0,0,1,8,0
15216,Travel,A?lone,S~!u%nny,10 PM,1,0,0,0,1,6,0
9864,Travel,Fa~mily,S?!u%nny,22:00,1,1,0,0,1,6,0
18241,Visit,Alone,~%?S%unny,18:00,1,0,0,0,1,0,0
10545,Visit,Al&one,Sunn?y,20:00,1,1,0,0,1,0,0
18753,Work,Alon?e,~Sun%ny,7AM,1,0,0,1,0,6,1
17677,Work,A!~!%lone,Snowy,6AM ,1,1,0,1,0,0,1
16926,Travel,Fr?~i!e%nd(s),~S!unny,19:00,1,1,0,0,1,5,0
7842,Travel,&!F&r?iend(s),Su~nny,20:00,1,1,0,0,1,4,0
4815,Travel,A ?% lone,Rainy,10  AM  ,1,1,0,0,1,0,0
11977,Travel,Alone,&?S!unny,8  PM  ,1,0,0,0,1,0,0
17887,Visit,Alone,Su%nny,17:00,1,0,0,0,1,5,0
3966,Visit,A?lone,Sunny,6 PM  ,1,0,0,1,0,0,1
8682,Work,Alo% ne,Sunny,7 AM ,1,0,0,1,0,6,1
12971,Travel,&A~l%one,S!?u~nny,10AM  ,1,1,0,0,1,0,0
11879,Travel,F~rien%d(s),&%S~!unny,21:00,1,1,0,0,1,0,0
19272,Travel,F~r&ie!nd(s),%S!!&unny,22:00,1,1,0,0,1,40,0
13242,Travel,A~lone,!!Su&nny,8PM ,1,0,0,0,1,0,0
18521,Visit,A%lone,Sunny,15:00,1,0,0,1,0,0,1
9999,Visit,!%?A&lone,%%S!%unny,22:00,1,1,0,0,1,27,0
11151,Work,Al~&%one,Sn~?~owy,7 AM ,1,1,0,1,0,0,1
18800,Travel,A??lone,Su%%%nny,10AM  ,1,1,0,0,1,6,0
10920,Travel,%%!A&lone,~!R%ainy,8:00,1,1,0,0,1,0,0
1281,Travel,!Family,Sun!ny,14:00,1,0,0,0,1,0,0
4909,Visit,%~~ Alone,Sunny,4PM  ,1,0,0,1,0,0,1
2062,Visit,Alone,~&&Rainy,5PM,1,1,1,0,1,0,0
7025,Visit,F &amily,Sunny,21:00,1,1,1,0,1,0,0
19144,Work,Alone,Su~&nny,7 AM ,1,0,0,1,0,6,1
19693,Travel,Friend(s),%~~%Sunny,17:00,1,0,0,0,1,0,0
18457,Travel,Friend(s),Su!!!nny,22:00,1,1,0,0,1,5,0
4192,Travel,Fr%iend(s),!!S?~unny,8:00,1,0,0,0,1,0,0
12302,Travel,Alone,!&~?Rainy,9:00,1,1,0,0,1,0,0
1400,Travel,?  Alone,%R%?ainy,14:00,1,0,0,0,1,0,0
4501,Travel,A!%~lone,Sunny,8:00,1,0,0,0,1,0,0
6764,Travel,A~lone,Sn&o!wy,10AM  ,1,1,0,0,1,0,0
4823,Visit,A!l~~one,?~S~?unny,15:00,1,1,0,1,0,0,1
14109,Visit,!Alone,Su!n!ny,3 PM  ,1,0,0,0,1,6,0
8273,Visit,Alo!ne,Ra%%iny,21:00,1,0,0,1,0,8,1
17186,Visit,!~%?Alone,Snowy,22:00,1,1,0,0,1,0,0
13952,Visit,Alone,Snowy,22:00,1,1,1,0,1,7,0
2660,Visit,%A?lone,~%S~%unny,18:00,1,0,0,1,0,0,1
11693,Work,Alone,Ra!~iny,6  AM ,1,0,0,1,0,0,1
5815,Work,Alo&ne,~Sn?owy,7  AM ,1,0,0,1,0,8,1
5138,Work,?Alone,?&??Snowy,6AM  ,1,1,0,0,1,0,0
14738,Work,?A?lone,S??&!unny,6AM,1,0,0,1,0,0,1
1600,Travel,Famil y,&S&~~nowy,9 AM ,1,0,0,0,1,12,0
